TransID,AccountID,Date,Transaction_Type,Amount,Channel,Merchant
T001335,ACC00048,2024-10-09,Withdrawal,8761,Online,Airbnb
T001336,ACC00695,2024-01-12,Deposit,3246,Online,Netflix
T001337,ACC00587,2024-10-11,Deposit,9146,Branch,Target
T001338,ACC00721,2025-05-24,Payment,3958,POS,Airbnb
T001339,ACC00183,2024-01-17,Deposit,6182,Online,Airbnb
T001340,ACC00435,2025-04-06,Transfer,1989,ATM,Walmart
T001341,ACC00107,2025-02-01,Transfer,4931,POS,Hospital
T001342,ACC00188,2025-04-04,Payment,9017,POS,Netflix
T001343,ACC00776,2024-06-15,Transfer,2336,Branch,LocalStore
T001344,ACC00086,2025-06-28,Payment,2340,ATM,Apple
T001345,ACC00456,2024-08-28,Deposit,7656,ATM,Shell
T001346,ACC00137,2024-01-12,Deposit,1012,POS,Walmart
T001347,ACC00336,2024-08-12,Deposit,9744,Online,LocalStore
T001348,ACC00607,2025-06-11,Withdrawal,6458,Online,Target
T001349,ACC00757,2024-07-05,Payment,6847,ATM,Hospital
T001350,ACC00469,2024-07-09,Transfer,6477,POS,Airbnb
T001351,ACC00602,2024-10-17,Deposit,9431,POS,Apple
T001352,ACC00571,2024-04-19,Withdrawal,7364,POS,Uber
T001353,ACC00403,2023-10-07,Transfer,2539,Branch,Apple
T001354,ACC00540,2024-01-30,Transfer,1440,ATM,Shell
T001355,ACC00072,2024-05-17,Transfer,3922,ATM,Hospital
T001356,ACC00782,2023-11-10,Deposit,1542,Online,Hospital
T001357,ACC00024,2024-02-05,Transfer,1902,Online,Uber
T001358,ACC00624,2023-12-02,Payment,1431,ATM,Airbnb
T001359,ACC00485,2024-09-29,Withdrawal,8592,ATM,Target
T001360,ACC00056,2024-07-18,Transfer,5778,Online,Airbnb
T001361,ACC00223,2024-02-04,Transfer,2828,ATM,Shell
T001362,ACC00632,2023-12-25,Payment,5627,Online,Target
T001363,ACC00179,2025-06-24,Transfer,1205,ATM,Airbnb
T001364,ACC00800,2024-10-10,Deposit,6239,Branch,Hospital
T001365,ACC00434,2023-10-31,Deposit,9059,Branch,Amazon
T001366,ACC00450,2024-01-07,Deposit,5315,POS,Walmart
T001367,ACC00793,2023-12-18,Transfer,9718,ATM,Target
T001368,ACC00492,2024-06-12,Withdrawal,8087,Online,Amazon
T001369,ACC00189,2025-01-13,Withdrawal,9355,ATM,LocalStore
T001370,ACC00578,2024-05-01,Transfer,852,ATM,LocalStore
T001371,ACC00420,2024-12-04,Withdrawal,5210,POS,Airbnb
T001372,ACC00249,2024-04-22,Withdrawal,5931,Online,Uber
T001373,ACC00588,2025-06-12,Transfer,9884,ATM,Airbnb
T001374,ACC00649,2025-07-15,Deposit,304,Online,Uber
T001375,ACC00164,2023-09-23,Transfer,6107,ATM,Airbnb
T001376,ACC00745,2025-01-17,Deposit,6422,POS,Apple
T001377,ACC00255,2024-09-28,Deposit,8846,Online,Shell
T001378,ACC00476,2025-06-01,Withdrawal,6688,ATM,Walmart
T001379,ACC00417,2025-02-10,Withdrawal,5030,Branch,Uber
T001380,ACC00170,2025-05-27,Deposit,5753,Online,Shell
T001381,ACC00317,2024-12-10,Deposit,120,POS,Apple
T001382,ACC00174,2024-02-21,Withdrawal,8785,Branch,LocalStore
T001383,ACC00470,2025-07-12,Payment,9688,Online,Airbnb
T001384,ACC00345,2024-03-01,Deposit,4874,Online,Netflix
T001385,ACC00445,2024-06-22,Deposit,1658,Online,Shell
T001386,ACC00018,2024-12-30,Deposit,6391,Online,Airbnb
T001387,ACC00070,2024-10-02,Withdrawal,2391,ATM,LocalStore
T001388,ACC00338,2025-04-24,Transfer,115,ATM,Uber
T001389,ACC00628,2024-12-16,Deposit,5828,Online,Shell
T001390,ACC00592,2024-09-23,Deposit,9896,POS,Target
T001391,ACC00527,2025-06-05,Deposit,9935,ATM,Airbnb
T001392,ACC00688,2023-09-30,Transfer,391,Online,Shell
T001393,ACC00456,2025-07-18,Transfer,4366,Online,Hospital
T001394,ACC00269,2024-01-05,Deposit,5928,POS,Apple
T001395,ACC00631,2025-07-27,Deposit,1326,POS,Amazon
T001396,ACC00188,2025-01-22,Payment,5464,POS,Uber
T001397,ACC00569,2024-04-29,Transfer,4084,Branch,Walmart
T001398,ACC00711,2024-06-01,Payment,4814,Online,Walmart
T001399,ACC00529,2025-07-23,Deposit,916,POS,Apple
T001400,ACC00434,2024-01-25,Deposit,7631,Online,Target
T001401,ACC00288,2025-01-27,Deposit,672,ATM,Target
T001402,ACC00567,2024-12-30,Deposit,6728,Online,Netflix
T001403,ACC00499,2024-10-16,Withdrawal,8664,Online,Netflix
T001404,ACC00441,2025-05-31,Withdrawal,952,Branch,Amazon
T001405,ACC00781,2024-05-29,Withdrawal,8359,ATM,Amazon
T001406,ACC00303,2025-07-27,Payment,6425,ATM,Netflix
T001407,ACC00087,2023-11-01,Transfer,3319,Branch,Apple
T001408,ACC00438,2023-12-15,Deposit,1336,POS,LocalStore
T001409,ACC00541,2024-06-21,Transfer,2116,POS,Uber
T001410,ACC00022,2023-10-27,Withdrawal,4809,Online,Hospital
T001411,ACC00797,2024-12-04,Deposit,8849,Branch,Netflix
T001412,ACC00560,2025-06-13,Deposit,2948,POS,Target
T001413,ACC00517,2024-06-14,Payment,2493,ATM,Uber
T001414,ACC00762,2025-06-18,Transfer,1385,Branch,LocalStore
T001415,ACC00675,2024-06-14,Payment,7866,POS,Amazon
T001416,ACC00503,2025-02-21,Withdrawal,254,ATM,Airbnb
T001417,ACC00714,2024-04-05,Transfer,2358,Branch,Apple
T001418,ACC00467,2023-12-19,Withdrawal,9069,Online,Target
T001419,ACC00101,2024-07-16,Payment,489,Online,Walmart
T001420,ACC00583,2023-10-29,Payment,1945,ATM,Walmart
T001421,ACC00675,2025-02-11,Deposit,5767,POS,Amazon
T001422,ACC00685,2025-07-05,Transfer,97,POS,Airbnb
T001423,ACC00141,2024-04-23,Transfer,9442,Branch,Target
T001424,ACC00138,2025-04-19,Deposit,8774,ATM,Apple
T001425,ACC00578,2023-11-18,Transfer,9015,POS,Amazon
T001426,ACC00710,2025-05-25,Withdrawal,188,Online,LocalStore
T001427,ACC00228,2024-02-05,Withdrawal,9927,ATM,Walmart
T001428,ACC00281,2024-08-23,Payment,172,Online,Shell
T001429,ACC00684,2025-01-25,Withdrawal,2650,ATM,Hospital
T001430,ACC00431,2024-01-09,Transfer,9207,Branch,Uber
T001431,ACC00040,2024-06-20,Deposit,2358,POS,Netflix
T001432,ACC00519,2024-05-16,Payment,2431,POS,LocalStore
T001433,ACC00686,2025-06-13,Deposit,4308,POS,Apple
T001434,ACC00663,2024-06-14,Payment,4152,Online,Shell
T001435,ACC00211,2023-10-18,Payment,4513,POS,Apple
T001436,ACC00302,2025-07-21,Deposit,1227,ATM,Walmart
T001437,ACC00086,2025-04-10,Withdrawal,2484,Online,LocalStore
T001438,ACC00397,2023-11-25,Withdrawal,939,Branch,Amazon
T001439,ACC00253,2024-05-26,Withdrawal,7968,Online,Walmart
T001440,ACC00533,2025-06-22,Withdrawal,8518,Branch,Target
T001441,ACC00769,2025-05-31,Deposit,1512,Online,Target
T001442,ACC00381,2025-04-06,Transfer,430,POS,Hospital
T001443,ACC00444,2025-08-16,Payment,5840,Branch,Uber
T001444,ACC00033,2023-11-29,Deposit,4368,POS,Airbnb
T001445,ACC00260,2025-05-05,Withdrawal,1459,Online,Netflix
T001446,ACC00234,2025-05-15,Withdrawal,5821,Branch,Amazon
T001447,ACC00515,2024-08-18,Deposit,8629,ATM,Shell
T001448,ACC00308,2024-02-23,Payment,7881,ATM,Netflix
T001449,ACC00739,2024-08-25,Deposit,8598,Online,Hospital
T001450,ACC00796,2024-07-21,Deposit,8997,Branch,LocalStore
T001451,ACC00070,2024-05-09,Transfer,116,ATM,Airbnb
T001452,ACC00454,2024-05-24,Deposit,4059,POS,Apple
T001453,ACC00439,2025-01-30,Transfer,8299,POS,Uber
T001454,ACC00364,2024-10-23,Payment,1913,Online,Netflix
T001455,ACC00766,2023-12-30,Deposit,7659,POS,Netflix
T001456,ACC00481,2024-07-11,Deposit,3580,POS,Uber
T001457,ACC00144,2024-05-24,Withdrawal,5386,POS,Netflix
T001458,ACC00024,2025-07-09,Deposit,52,ATM,Shell
T001459,ACC00425,2024-10-23,Withdrawal,6395,Branch,Airbnb
T001460,ACC00746,2024-01-10,Withdrawal,1587,Online,Walmart
T001461,ACC00175,2024-07-02,Withdrawal,6075,Branch,LocalStore
T001462,ACC00325,2024-08-15,Payment,5895,Branch,Uber
T001463,ACC00671,2025-05-02,Transfer,8586,Branch,Uber
T001464,ACC00348,2023-12-24,Withdrawal,3587,ATM,Apple
T001465,ACC00798,2024-09-29,Deposit,3248,POS,Hospital
T001466,ACC00018,2024-08-26,Deposit,5254,Online,Hospital
T001467,ACC00044,2025-04-17,Withdrawal,9898,Branch,Netflix
T001468,ACC00155,2024-06-01,Withdrawal,2144,POS,Uber
T001469,ACC00377,2023-09-07,Deposit,3902,ATM,Netflix
T001470,ACC00743,2024-11-09,Withdrawal,4331,Branch,Target
T001471,ACC00402,2023-09-17,Transfer,5786,POS,Apple
T001472,ACC00225,2025-07-29,Transfer,5838,ATM,Netflix
T001473,ACC00217,2025-01-18,Payment,3825,POS,Target
T001474,ACC00568,2023-09-14,Withdrawal,305,Online,Amazon
T001475,ACC00031,2025-03-11,Payment,423,POS,Hospital
T001476,ACC00059,2025-06-11,Payment,5966,POS,Airbnb
T001477,ACC00353,2024-12-06,Payment,6288,Online,Hospital
T001478,ACC00445,2025-06-08,Withdrawal,6678,Online,Walmart
T001479,ACC00235,2024-02-04,Payment,8205,POS,Apple
T001480,ACC00107,2025-01-21,Transfer,187,Online,Apple
T001481,ACC00191,2024-11-05,Payment,8947,POS,Uber
T001482,ACC00530,2024-12-24,Transfer,4364,Branch,Netflix
T001483,ACC00738,2023-09-26,Transfer,8853,POS,Amazon
T001484,ACC00679,2024-02-15,Withdrawal,5924,ATM,Walmart
T001485,ACC00583,2025-07-06,Payment,5492,Online,Netflix
T001486,ACC00566,2025-03-17,Withdrawal,3281,Branch,Walmart
T001487,ACC00245,2024-05-25,Transfer,6697,Online,Uber
T001488,ACC00076,2024-03-03,Deposit,5402,Online,Uber
T001489,ACC00547,2024-11-30,Payment,299,Online,Hospital
T001490,ACC00267,2025-03-01,Withdrawal,9004,ATM,LocalStore
T001491,ACC00317,2025-02-11,Deposit,8435,ATM,Hospital
T001492,ACC00121,2024-09-23,Payment,417,POS,Apple
T001493,ACC00025,2025-02-15,Payment,703,ATM,Apple
T001494,ACC00432,2024-06-20,Withdrawal,1179,Online,Amazon
T001495,ACC00160,2024-02-09,Deposit,8633,Branch,Airbnb
T001496,ACC00596,2025-03-23,Withdrawal,7792,Branch,Target
T001497,ACC00114,2024-09-25,Payment,9184,Branch,Target
T001498,ACC00735,2024-07-14,Payment,3054,Online,Netflix
T001499,ACC00502,2023-11-17,Transfer,5540,ATM,Uber
T001500,ACC00166,2024-11-26,Payment,5002,Branch,Shell
T001501,ACC00703,2024-12-06,Payment,3934,Online,Uber
T001502,ACC00175,2024-10-05,Deposit,6980,Online,Shell
T001503,ACC00001,2023-12-18,Deposit,3322,Branch,Uber
T001504,ACC00741,2024-12-01,Transfer,4328,Branch,Target
T001505,ACC00086,2024-03-31,Transfer,1698,POS,Airbnb
T001506,ACC00574,2023-08-26,Transfer,477,POS,Airbnb
T001507,ACC00320,2024-03-29,Withdrawal,9547,Online,Hospital
T001508,ACC00401,2025-07-09,Withdrawal,2432,POS,Hospital
T001509,ACC00382,2025-04-09,Transfer,7289,POS,Amazon
T001510,ACC00718,2024-12-18,Withdrawal,4517,Branch,Shell
T001511,ACC00617,2024-08-01,Payment,4731,POS,Shell
T001512,ACC00318,2025-02-10,Transfer,5381,Online,Shell
T001513,ACC00250,2025-07-04,Transfer,9213,Branch,Hospital
T001514,ACC00525,2023-11-05,Withdrawal,7551,POS,Uber
T001515,ACC00675,2024-08-13,Deposit,9879,POS,LocalStore
T001516,ACC00555,2023-09-02,Transfer,1496,POS,Hospital
T001517,ACC00623,2025-04-06,Withdrawal,9618,ATM,Target
T001518,ACC00717,2024-03-12,Withdrawal,9559,POS,Apple
T001519,ACC00256,2024-08-11,Deposit,9593,POS,Netflix
T001520,ACC00307,2024-10-07,Transfer,9780,Online,LocalStore
T001521,ACC00144,2025-03-28,Deposit,3759,POS,Uber
T001522,ACC00658,2025-04-03,Payment,8069,ATM,Uber
T001523,ACC00391,2023-09-23,Deposit,2513,Branch,Netflix
T001524,ACC00676,2025-04-02,Deposit,7865,POS,Shell
T001525,ACC00169,2024-02-11,Withdrawal,7065,POS,Target
T001526,ACC00298,2025-02-02,Deposit,409,Online,Shell
T001527,ACC00233,2023-12-31,Payment,4392,POS,Shell
T001528,ACC00271,2023-09-28,Withdrawal,1549,POS,Apple
T001529,ACC00060,2024-01-12,Payment,8438,POS,Apple
T001530,ACC00296,2024-12-08,Deposit,7195,POS,Airbnb
T001531,ACC00467,2023-10-04,Payment,4920,Branch,Walmart
T001532,ACC00235,2024-01-15,Payment,9129,Online,Walmart
T001533,ACC00677,2025-06-24,Deposit,4519,Branch,Hospital
T001534,ACC00706,2024-06-12,Deposit,6061,ATM,Shell
T001535,ACC00234,2023-12-04,Withdrawal,6162,POS,Netflix
T001536,ACC00368,2024-11-21,Withdrawal,8621,ATM,Shell
T001537,ACC00695,2024-03-26,Transfer,4134,Branch,Target
T001538,ACC00232,2024-08-29,Withdrawal,2405,ATM,Amazon
T001539,ACC00491,2023-12-08,Deposit,8862,POS,Netflix
T001540,ACC00619,2025-08-09,Payment,3960,ATM,Walmart
T001541,ACC00503,2024-05-11,Payment,459,Branch,LocalStore
T001542,ACC00735,2023-10-10,Withdrawal,389,POS,Airbnb
T001543,ACC00592,2023-11-15,Withdrawal,9452,Online,Airbnb
T001544,ACC00746,2024-04-16,Deposit,7295,Branch,Hospital
T001545,ACC00381,2024-01-08,Payment,2311,POS,Shell
T001546,ACC00696,2024-02-21,Transfer,7720,Online,Netflix
T001547,ACC00428,2025-06-27,Transfer,5802,ATM,Target
T001548,ACC00697,2024-07-15,Withdrawal,8928,ATM,LocalStore
T001549,ACC00646,2023-10-22,Transfer,9669,ATM,Hospital
T001550,ACC00732,2025-02-28,Deposit,7226,POS,Uber
T001551,ACC00800,2025-03-31,Transfer,4915,ATM,Hospital
T001552,ACC00364,2023-08-30,Withdrawal,6009,ATM,Uber
T001553,ACC00202,2024-05-31,Deposit,8617,Online,Walmart
T001554,ACC00146,2024-08-27,Payment,7132,Online,Target
T001555,ACC00639,2025-02-13,Deposit,609,Online,Uber
T001556,ACC00457,2024-11-30,Withdrawal,7298,POS,Apple
T001557,ACC00135,2025-01-09,Withdrawal,7931,Branch,Target
T001558,ACC00626,2025-02-18,Transfer,1577,ATM,Shell
T001559,ACC00264,2025-03-16,Transfer,1104,ATM,Shell
T001560,ACC00064,2024-04-07,Payment,9649,POS,Hospital
T001561,ACC00491,2025-03-30,Payment,9694,ATM,Walmart
T001562,ACC00647,2024-10-28,Withdrawal,6201,POS,Uber
T001563,ACC00041,2024-06-21,Withdrawal,1468,POS,Shell
T001564,ACC00296,2024-10-08,Withdrawal,9410,POS,Amazon
T001565,ACC00003,2024-07-21,Payment,8056,Branch,Amazon
T001566,ACC00706,2023-11-24,Withdrawal,4944,POS,Uber
T001567,ACC00110,2024-07-05,Payment,1364,Branch,Walmart
T001568,ACC00221,2025-08-07,Withdrawal,6483,Branch,Amazon
T001569,ACC00370,2024-01-18,Deposit,8414,ATM,Shell
T001570,ACC00368,2025-03-24,Deposit,3904,Online,Walmart
T001571,ACC00436,2024-12-06,Withdrawal,8042,Branch,Uber
T001572,ACC00004,2024-09-28,Deposit,2973,Branch,Target
T001573,ACC00244,2023-09-06,Payment,3052,Online,Walmart
T001574,ACC00166,2023-12-16,Transfer,6983,Branch,Shell
T001575,ACC00026,2024-09-29,Deposit,7149,Online,Target
T001576,ACC00395,2024-04-04,Transfer,6940,ATM,LocalStore
T001577,ACC00474,2024-11-01,Deposit,1742,POS,Hospital
T001578,ACC00017,2024-11-28,Payment,7880,Online,Airbnb
T001579,ACC00728,2025-04-18,Deposit,5350,POS,LocalStore
T001580,ACC00092,2025-03-04,Deposit,5121,Online,Target
T001581,ACC00483,2024-06-13,Withdrawal,3091,POS,Airbnb
T001582,ACC00543,2023-10-19,Transfer,7812,ATM,Hospital
T001583,ACC00205,2023-10-20,Transfer,9472,Branch,Netflix
T001584,ACC00502,2025-08-04,Payment,7537,ATM,LocalStore
T001585,ACC00400,2024-07-18,Payment,4878,Branch,Shell
T001586,ACC00207,2023-10-08,Transfer,1539,POS,Walmart
T001587,ACC00619,2024-07-18,Withdrawal,1091,POS,Walmart
T001588,ACC00146,2025-05-29,Withdrawal,8004,Branch,Airbnb
T001589,ACC00101,2024-04-15,Transfer,3541,Online,Airbnb
T001590,ACC00241,2024-06-27,Deposit,9353,ATM,Airbnb
T001591,ACC00759,2024-01-02,Transfer,9924,Online,Uber
T001592,ACC00163,2024-01-30,Deposit,726,POS,Shell
T001593,ACC00173,2025-03-24,Transfer,6239,ATM,Airbnb
T001594,ACC00502,2024-10-19,Deposit,214,ATM,Amazon
T001595,ACC00547,2023-10-19,Withdrawal,6794,Online,Hospital
T001596,ACC00284,2024-06-12,Transfer,4104,Branch,Airbnb
T001597,ACC00359,2025-01-16,Payment,5492,Branch,Amazon
T001598,ACC00381,2024-06-21,Deposit,5750,ATM,Uber
T001599,ACC00533,2025-07-30,Withdrawal,9534,Branch,Amazon
T001600,ACC00163,2023-10-16,Payment,7229,POS,Netflix
T001601,ACC00609,2023-12-07,Withdrawal,6164,Online,Netflix
T001602,ACC00307,2024-04-23,Deposit,4852,Online,Amazon
T001603,ACC00339,2023-09-07,Transfer,8113,Online,Shell
T001604,ACC00055,2024-01-08,Withdrawal,9439,ATM,Uber
T001605,ACC00333,2024-10-02,Transfer,2028,ATM,Walmart
T001606,ACC00127,2024-05-14,Transfer,5061,Branch,Amazon
T001607,ACC00705,2024-11-11,Withdrawal,8719,Online,Target
T001608,ACC00243,2023-11-14,Withdrawal,7845,POS,Apple
T001609,ACC00600,2025-08-13,Withdrawal,1448,POS,Hospital
T001610,ACC00409,2025-06-20,Transfer,4096,Online,Hospital
T001611,ACC00503,2025-05-21,Payment,5137,ATM,Shell
T001612,ACC00727,2024-02-10,Deposit,2062,ATM,Airbnb
T001613,ACC00604,2024-09-04,Payment,7539,ATM,Apple
T001614,ACC00303,2024-03-11,Transfer,7157,POS,Walmart
T001615,ACC00464,2025-07-26,Withdrawal,4378,Online,Uber
T001616,ACC00235,2024-03-25,Withdrawal,4527,POS,Netflix
T001617,ACC00696,2025-07-29,Deposit,2322,Online,Airbnb
T001618,ACC00038,2024-10-21,Deposit,5587,POS,Netflix
T001619,ACC00139,2024-05-10,Payment,8983,POS,Walmart
T001620,ACC00195,2025-04-08,Payment,1254,Branch,Apple
T001621,ACC00527,2024-07-09,Deposit,2426,POS,Shell
T001622,ACC00769,2025-04-29,Transfer,6500,Online,LocalStore
T001623,ACC00647,2023-08-23,Payment,6178,POS,Netflix
T001624,ACC00001,2024-01-11,Withdrawal,9177,Branch,Apple
T001625,ACC00561,2023-11-19,Withdrawal,5849,Branch,Amazon
T001626,ACC00096,2023-12-05,Transfer,8618,Online,LocalStore
T001627,ACC00713,2024-02-03,Deposit,8416,Branch,Netflix
T001628,ACC00413,2023-12-30,Payment,9337,Branch,Uber
T001629,ACC00538,2025-03-21,Withdrawal,7107,ATM,Hospital
T001630,ACC00429,2025-06-13,Deposit,5019,Online,LocalStore
T001631,ACC00235,2024-06-22,Payment,1592,Branch,Amazon
T001632,ACC00349,2024-10-14,Transfer,8934,Branch,Walmart
T001633,ACC00756,2024-04-16,Withdrawal,7886,Branch,Target
T001634,ACC00481,2023-11-08,Transfer,2437,Online,Amazon
T001635,ACC00396,2025-07-29,Transfer,5731,ATM,Walmart
T001636,ACC00351,2023-11-27,Transfer,8433,POS,Walmart
T001637,ACC00416,2025-08-21,Payment,4940,ATM,Apple
T001638,ACC00051,2024-09-17,Transfer,4363,Online,Hospital
T001639,ACC00081,2024-02-20,Payment,7842,Online,Netflix
T001640,ACC00036,2024-08-18,Payment,5385,Online,LocalStore
T001641,ACC00067,2024-11-14,Transfer,412,POS,Airbnb
T001642,ACC00641,2025-01-17,Transfer,6577,Online,LocalStore
T001643,ACC00667,2023-12-11,Deposit,4875,ATM,Hospital
T001644,ACC00757,2025-02-13,Withdrawal,8156,Branch,LocalStore
T001645,ACC00623,2024-05-30,Deposit,74,Branch,Walmart
T001646,ACC00680,2025-05-23,Withdrawal,2247,Online,LocalStore
T001647,ACC00481,2023-08-31,Withdrawal,7780,Online,Target
T001648,ACC00468,2024-02-11,Deposit,9151,POS,Target
T001649,ACC00142,2024-06-14,Deposit,182,Branch,LocalStore
T001650,ACC00356,2025-06-04,Withdrawal,7945,POS,Apple
T001651,ACC00709,2025-01-25,Withdrawal,2685,POS,Shell
T001652,ACC00471,2025-06-23,Withdrawal,9452,POS,Apple
T001653,ACC00621,2023-11-21,Payment,4015,POS,LocalStore
T001654,ACC00591,2025-02-04,Withdrawal,6554,ATM,Shell
T001655,ACC00673,2024-05-24,Transfer,8839,Online,Uber
T001656,ACC00439,2023-09-24,Transfer,958,Online,Walmart
T001657,ACC00531,2023-12-18,Transfer,1704,POS,Airbnb
T001658,ACC00127,2024-12-20,Deposit,4767,POS,Walmart
T001659,ACC00205,2024-09-06,Deposit,6292,ATM,Uber
T001660,ACC00029,2025-05-11,Deposit,152,POS,Walmart
T001661,ACC00445,2025-03-29,Withdrawal,6011,ATM,Airbnb
T001662,ACC00719,2025-02-19,Transfer,6662,ATM,Netflix
T001663,ACC00464,2024-10-16,Withdrawal,4591,POS,Amazon
T001664,ACC00280,2023-09-26,Payment,5097,Online,Shell
T001665,ACC00151,2025-08-09,Payment,1470,ATM,Walmart
T001666,ACC00240,2025-07-25,Deposit,3897,Online,Airbnb
T001667,ACC00266,2025-02-14,Payment,8494,Online,Shell
T001668,ACC00694,2024-11-18,Transfer,9845,ATM,Airbnb
T001669,ACC00105,2024-05-25,Payment,847,Branch,Target
T001670,ACC00433,2024-07-08,Deposit,9239,ATM,Netflix
T001671,ACC00497,2025-01-06,Withdrawal,5856,Branch,Amazon
T001672,ACC00440,2025-02-23,Payment,8473,ATM,Amazon
T001673,ACC00748,2024-07-25,Transfer,2379,ATM,Shell
T001674,ACC00685,2025-05-03,Transfer,9007,Online,Apple
T001675,ACC00158,2025-01-09,Transfer,3184,Online,Hospital
T001676,ACC00172,2024-10-24,Withdrawal,5995,POS,Hospital
T001677,ACC00494,2024-02-19,Transfer,892,Online,Target
T001678,ACC00311,2024-12-10,Deposit,9033,Online,Shell
T001679,ACC00403,2024-05-07,Deposit,3181,Online,Shell
T001680,ACC00669,2025-02-27,Transfer,2050,Online,Amazon
T001681,ACC00770,2025-06-04,Payment,6742,POS,Hospital
T001682,ACC00676,2024-05-28,Transfer,9796,Online,Apple
T001683,ACC00659,2025-01-20,Deposit,6382,Branch,Walmart
T001684,ACC00666,2024-08-15,Deposit,9828,Branch,Walmart
T001685,ACC00463,2024-07-05,Deposit,5995,POS,Walmart
T001686,ACC00367,2025-03-08,Payment,7572,Online,Airbnb
T001687,ACC00550,2024-07-18,Payment,5910,Branch,Apple
T001688,ACC00643,2024-08-18,Payment,7975,ATM,Uber
T001689,ACC00255,2024-09-29,Deposit,5326,Branch,Uber
T001690,ACC00208,2024-01-13,Withdrawal,8475,Online,LocalStore
T001691,ACC00450,2023-10-11,Transfer,599,Branch,Hospital
T001692,ACC00095,2024-06-25,Transfer,8784,ATM,LocalStore
T001693,ACC00478,2023-12-16,Deposit,5073,Branch,Apple
T001694,ACC00683,2024-04-12,Payment,3643,Online,Hospital
T001695,ACC00762,2023-12-24,Withdrawal,2000,ATM,Uber
T001696,ACC00190,2025-03-23,Withdrawal,6525,POS,Shell
T001697,ACC00711,2024-11-12,Payment,1268,ATM,Hospital
T001698,ACC00484,2024-11-14,Transfer,2876,Branch,Target
T001699,ACC00733,2024-06-07,Transfer,3748,POS,Target
T001700,ACC00536,2023-09-01,Withdrawal,581,ATM,Apple
T001701,ACC00756,2025-02-26,Withdrawal,8746,ATM,LocalStore
T001702,ACC00423,2025-05-19,Payment,4232,ATM,Uber
T001703,ACC00640,2025-08-02,Transfer,647,Online,Uber
T001704,ACC00605,2024-07-12,Withdrawal,8242,POS,Amazon
T001705,ACC00133,2024-05-20,Transfer,4892,POS,Amazon
T001706,ACC00055,2025-07-28,Withdrawal,4402,ATM,Target
T001707,ACC00510,2024-05-30,Payment,9822,POS,Apple
T001708,ACC00670,2024-09-10,Transfer,3682,Branch,LocalStore
T001709,ACC00541,2025-02-23,Withdrawal,9501,Branch,Uber
T001710,ACC00410,2024-01-17,Withdrawal,7267,ATM,Walmart
T001711,ACC00211,2024-11-14,Withdrawal,4721,Branch,Netflix
T001712,ACC00666,2025-01-26,Withdrawal,5653,ATM,Netflix
T001713,ACC00293,2025-06-06,Payment,169,Branch,LocalStore
T001714,ACC00734,2025-03-18,Transfer,9933,ATM,Uber
T001715,ACC00115,2024-11-06,Transfer,5948,ATM,Shell
T001716,ACC00670,2024-07-10,Deposit,9934,POS,Target
T001717,ACC00259,2024-10-16,Transfer,590,POS,Walmart
T001718,ACC00763,2023-11-09,Deposit,8421,ATM,LocalStore
T001719,ACC00122,2024-02-12,Withdrawal,7596,POS,Netflix
T001720,ACC00299,2024-10-09,Payment,4484,POS,Shell
T001721,ACC00775,2025-06-17,Payment,9951,Online,Hospital
T001722,ACC00381,2024-07-16,Withdrawal,7083,Branch,LocalStore
T001723,ACC00561,2023-12-25,Deposit,9672,POS,Amazon
T001724,ACC00501,2025-03-09,Withdrawal,5069,ATM,Amazon
T001725,ACC00297,2024-11-12,Payment,4338,Online,Airbnb
T001726,ACC00362,2025-08-03,Payment,1404,Online,LocalStore
T001727,ACC00589,2024-05-13,Transfer,931,POS,Apple
T001728,ACC00463,2024-04-25,Deposit,2783,ATM,Apple
T001729,ACC00438,2024-11-26,Transfer,4472,ATM,Walmart
T001730,ACC00127,2024-01-15,Payment,4586,ATM,Target
T001731,ACC00197,2023-12-15,Payment,3444,ATM,Uber
T001732,ACC00221,2024-07-02,Transfer,6743,ATM,Walmart
T001733,ACC00091,2024-03-15,Transfer,9320,Branch,Hospital
T001734,ACC00411,2024-03-20,Payment,1875,ATM,LocalStore
T001735,ACC00008,2024-01-24,Transfer,734,ATM,Airbnb
T001736,ACC00544,2025-05-27,Transfer,721,Branch,Apple
